date,hour,total,naturalGas,dammedHydro,lignite,river,importCoal,wind,sun,fueloil,geothermal,asphaltiteCoal,blackCoal,biomass,naphta,lng,importExport,wasteheat
2025-03-26T15:00:00+03:00,15:00,36068.03,11613.24,4970.39,3818.31,3287.41,6948.49,1188.13,1561.32,93.96,1147.58,223.0,581.42,944.98,0,0,-399.44,89.24
2025-03-26T16:00:00+03:00,16:00,38011.91,12028.15,6857.42,3642.5,3552.63,6880.28,1015.49,1423.28,96.75,1135.15,225.2,592.82,939.55,0,0,-467.59,90.28
2025-03-26T17:00:00+03:00,17:00,39828.47,12519.03,8648.72,3614.39,3771.65,7094.85,1004.68,584.63,95.22,1145.66,218.59,590.46,945.27,0,0,-490.86,86.18
2025-03-26T18:00:00+03:00,18:00,41759.36,13225.03,10137.24,3629.92,4002.62,7094.56,890.01,103.8,96.11,1172.44,223.0,596.4,954.95,0,0,-451.59,84.87
2025-03-26T19:00:00+03:00,19:00,41740.35,12889.12,10436.32,3614.18,3981.22,7095.87,990.78,1.02,94.7,1208.75,225.2,596.79,981.22,0,0,-454.39,79.57
2025-03-26T20:00:00+03:00,20:00,42547.36,12912.74,10952.67,3587.86,4090.71,7097.66,1121.36,0.01,96.26,1237.24,223.0,587.01,988.45,0,0,-433.76,86.15
2025-03-26T21:00:00+03:00,21:00,41320.51,12117.32,10479.28,3607.49,3954.0,7100.64,1171.34,0.01,96.6,1259.73,218.59,599.99,990.59,0,0,-369.17,94.1
2025-03-26T22:00:00+03:00,22:00,40157.48,12141.43,9271.78,3698.65,3784.24,7111.35,1165.15,0.01,96.1,1273.1,220.8,593.69,990.83,0,0,-282.44,92.79
2025-03-26T23:00:00+03:00,23:00,38875.14,11617.97,8365.24,3779.93,3682.78,7108.16,1338.12,0.01,95.7,1288.2,223.0,583.2,972.04,0,0,-272.76,93.55
2025-03-27T00:00:00+03:00,00:00,37106.28,11378.76,6544.67,3856.51,3652.59,7117.08,1636.16,0.02,94.63,1303.14,218.59,585.38,941.31,0,0,-317.38,94.82
2025-03-27T01:00:00+03:00,01:00,35383.95,11130.92,4907.72,3905.29,3561.24,7097.04,1823.33,0.02,94.84,1302.8,218.59,580.82,945.61,0,0,-279.07,94.8
2025-03-27T02:00:00+03:00,02:00,33980.74,10328.35,4254.08,4040.58,3500.6,7096.14,1794.95,0.02,95.14,1306.31,223.0,570.09,943.44,0,0,-262.95,90.99
2025-03-27T03:00:00+03:00,03:00,33797.9,9959.06,4491.48,4046.2,3459.98,7038.65,1813.91,0.02,96.19,1307.48,225.2,574.42,941.55,0,0,-248.24,92.0
2025-03-27T04:00:00+03:00,04:00,34044.25,10113.78,4503.6,4057.49,3458.63,7116.63,1811.17,0.15,95.77,1302.09,225.2,569.49,940.83,0,0,-240.62,90.04
2025-03-27T05:00:00+03:00,05:00,33911.11,10119.07,4218.5,4168.68,3477.08,7099.96,1819.18,3.83,95.78,1306.34,223.0,593.3,943.27,0,0,-247.41,90.53
2025-03-27T06:00:00+03:00,06:00,32489.44,9926.78,2758.18,4298.95,3388.17,7097.94,1984.33,43.11,94.42,1305.39,223.0,593.92,938.88,0,0,-254.58,90.95
2025-03-27T07:00:00+03:00,07:00,31911.07,8860.22,2586.64,4436.69,3422.84,6369.68,2684.54,551.64,90.09,1310.56,218.59,584.39,961.51,0,0,-254.38,88.06
2025-03-27T08:00:00+03:00,08:00,33391.66,8912.51,2583.15,4451.55,3600.22,5966.31,3216.61,1643.37,82.67,1302.58,207.55,582.22,974.61,0,0,-222.06,90.37
2025-03-27T09:00:00+03:00,09:00,32751.62,8505.84,2461.82,4529.55,3525.17,5060.85,3399.23,2249.81,87.6,1272.52,196.51,591.33,984.23,0,0,-204.92,92.08
2025-03-27T10:00:00+03:00,10:00,30626.0,6362.8,2521.31,4591.41,3340.21,5007.01,3275.54,2472.42,88.59,1241.3,198.71,600.26,969.87,0,0,-132.71,89.28
2025-03-27T11:00:00+03:00,11:00,31004.83,6018.9,2716.98,4673.44,3308.86,5605.01,3096.12,2631.58,95.64,1215.38,185.47,592.7,953.81,0,0,-179.54,90.48
2025-03-27T12:00:00+03:00,12:00,29238.46,5438.13,1113.86,4582.27,3102.44,6568.92,2815.16,2645.73,96.98,1196.79,189.88,614.1,954.01,0,0,-170.34,90.53
2025-03-27T13:00:00+03:00,13:00,29985.98,6003.5,1825.61,4537.65,3191.98,5911.77,2667.01,2681.34,96.12,1176.48,182.47,621.88,972.2,0,0,27.16,90.81
2025-03-27T14:00:00+03:00,14:00,31395.43,5540.66,3018.21,4629.66,3397.05,6299.88,2673.53,2554.52,92.43,1161.96,198.71,608.02,953.08,0,0,172.23,95.49
2025-03-27T15:00:00+03:00,15:00,33122.79,6745.28,4089.51,4629.45,3481.83,6069.31,2832.62,2352.04,82.5,1123.98,196.5,594.12,978.49,0,0,-145.42,92.58
2025-03-27T16:00:00+03:00,16:00,35589.48,7770.29,4633.58,4730.3,3694.27,7175.62,2940.84,2026.6,88.94,1105.76,220.8,585.87,950.61,0,0,-422.89,88.89
2025-03-27T17:00:00+03:00,17:00,38472.37,10653.89,5078.86,4692.44,3927.0,7247.14,3092.91,1126.42,89.58,1110.6,218.59,585.73,945.54,0,0,-377.12,80.79
2025-03-27T18:00:00+03:00,18:00,41187.38,11572.76,7228.91,4704.74,4220.64,7301.68,3269.49,145.59,90.92,1135.29,223.0,603.85,972.59,0,0,-364.52,82.44
2025-03-27T19:00:00+03:00,19:00,41204.99,11139.3,7165.51,4700.49,4277.59,7369.07,3896.95,0.54,91.69,1166.93,225.2,595.89,976.72,0,0,-488.39,87.5
2025-03-27T20:00:00+03:00,20:00,42273.1,11288.66,7428.6,4677.95,4286.62,7453.13,4440.67,0.02,91.21,1184.28,223.0,597.67,964.33,0,0,-455.2,92.16
2025-03-27T21:00:00+03:00,21:00,41203.76,10795.8,6557.8,4710.43,4202.74,7281.4,4876.87,0.02,91.71,1184.61,220.8,602.62,949.39,0,0,-360.48,90.05
2025-03-27T22:00:00+03:00,22:00,40102.65,9175.58,7532.13,4760.18,3988.19,6270.02,5458.75,0.02,91.29,1185.6,225.2,608.91,941.26,0,0,-221.2,86.72
2025-03-27T23:00:00+03:00,23:00,38677.05,8046.4,7280.75,4781.77,3938.91,5986.39,5761.74,0.01,91.9,1206.64,223.0,592.8,946.53,0,0,-266.35,86.56
2025-03-28T00:00:00+03:00,00:00,36760.29,7080.03,5974.12,4690.7,3922.67,6361.82,5756.62,0.02,91.18,1206.69,220.8,603.32,943.34,0,0,-175.48,84.46
2025-03-28T01:00:00+03:00,01:00,34961.78,6162.41,4598.17,4653.98,3831.72,7042.73,5779.45,0.02,90.72,1207.95,220.79,603.86,944.14,0,0,-259.57,85.41
2025-03-28T02:00:00+03:00,02:00,33592.35,6185.04,4055.45,4667.59,3850.83,6473.98,5436.24,0.02,92.05,1210.79,220.8,608.7,939.29,0,0,-233.11,84.68
2025-03-28T03:00:00+03:00,03:00,33162.28,5783.89,4374.12,4670.94,3777.97,6495.06,5145.3,0.02,92.09,1210.72,220.8,608.37,942.9,0,0,-244.4,84.5
2025-03-28T04:00:00+03:00,04:00,33335.13,5687.82,4584.92,4636.8,3784.85,6531.46,5211.32,0.11,91.21,1209.97,220.8,593.61,944.84,0,0,-248.05,85.47
2025-03-28T05:00:00+03:00,05:00,33122.2,5689.71,4425.65,4625.61,3768.22,6535.03,5146.37,2.67,90.78,1221.88,225.2,596.74,943.13,0,0,-232.99,84.2
2025-03-28T06:00:00+03:00,06:00,31504.47,5526.53,3195.7,4431.16,3737.98,6473.54,5142.41,53.98,89.56,1240.45,223.0,604.46,921.04,0,0,-221.09,85.75
2025-03-28T07:00:00+03:00,07:00,30986.18,5862.65,2762.63,4568.66,3647.99,5502.66,5017.67,582.17,90.28,1245.12,225.2,602.51,945.48,0,0,-155.18,88.34
2025-03-28T08:00:00+03:00,08:00,33112.99,6635.72,2667.62,4576.46,3928.89,5756.62,5297.32,1231.74,76.66,1235.73,218.59,605.74,955.59,0,0,-159.3,85.61
2025-03-28T09:00:00+03:00,09:00,33310.11,6128.91,2453.24,4535.6,3941.16,6202.79,5347.16,1717.89,88.43,1215.68,220.8,600.02,942.08,0,0,-168.81,85.16
2025-03-28T10:00:00+03:00,10:00,31589.84,5306.03,2875.56,4394.24,3713.66,5032.5,5421.69,1877.72,86.44,1191.46,220.79,603.87,920.78,0,0,-137.69,82.79
2025-03-28T11:00:00+03:00,11:00,31352.13,4291.5,3089.3,4328.65,3526.22,5534.82,5848.34,1752.35,85.22,1166.68,220.8,597.22,931.28,0,0,-102.11,81.86
2025-03-28T12:00:00+03:00,12:00,29688.79,4372.01,2581.31,4239.15,3426.39,4347.21,6087.14,1751.55,94.14,1164.71,223.0,571.95,922.44,0,0,-176.79,84.58
2025-03-28T13:00:00+03:00,13:00,29045.76,4097.94,2227.79,4260.69,3257.08,3976.6,6170.3,1830.46,86.17,1164.25,220.8,582.15,928.75,0,0,154.63,88.15
2025-03-28T14:00:00+03:00,14:00,31297.87,3925.72,3056.36,4302.9,3483.4,5385.08,6291.7,1689.58,93.44,1164.87,220.79,584.03,932.36,0,0,87.76,79.88
2025-03-28T15:00:00+03:00,15:00,33142.53,5224.94,3811.36,4499.23,3664.79,6073.26,5550.69,1316.8,91.54,1171.34,220.79,584.77,934.65,0,0,-82.96,81.33
2025-03-28T16:00:00+03:00,16:00,35114.96,6593.06,4981.52,4563.33,3902.33,6113.1,4995.46,1090.05,91.5,1191.01,220.8,588.13,944.08,0,0,-236.56,77.15
2025-03-28T17:00:00+03:00,17:00,37362.88,8894.61,5249.0,4616.12,4071.32,6445.67,4654.25,696.15,92.36,1209.98,220.8,584.03,944.83,0,0,-388.63,72.39
2025-03-28T18:00:00+03:00,18:00,39736.23,10475.83,6768.02,4622.16,4360.35,6470.19,4206.74,102.45,94.98,1226.8,222.4,589.37,964.31,0,0,-442.36,74.99
2025-03-28T19:00:00+03:00,19:00,39558.35,10491.19,6847.63,4590.89,4428.27,6551.73,3920.59,1.32,93.97,1257.48,223.0,589.53,961.85,0,0,-471.73,72.63
2025-03-28T20:00:00+03:00,20:00,40404.09,10941.27,7547.41,4560.38,4513.0,6539.75,3497.81,0.02,93.42,1276.83,220.8,603.12,969.36,0,0,-439.71,80.63
2025-03-28T21:00:00+03:00,21:00,39382.61,10362.76,7427.66,4559.91,4500.96,6508.53,3137.57,0.02,94.15,1284.26,223.0,602.32,975.28,0,0,-371.37,77.56
2025-03-28T22:00:00+03:00,22:00,38326.06,8262.06,8499.82,4551.74,4282.57,6501.77,3141.39,0.02,93.63,1286.04,220.8,607.21,969.7,0,0,-171.5,80.81
2025-03-28T23:00:00+03:00,23:00,36340.44,7450.12,7910.77,4360.54,4095.04,6492.27,3069.08,0.01,93.48,1304.0,220.79,587.97,938.07,0,0,-262.75,81.05
2025-03-29T00:00:00+03:00,00:00,34475.65,6939.81,7009.98,4155.34,4243.7,6109.98,3026.58,0.0,94.13,1322.45,196.51,596.83,941.37,0,0,-246.91,85.88
2025-03-29T01:00:00+03:00,01:00,32541.47,5897.75,6153.93,4020.23,4155.29,6068.24,3276.83,0.0,94.14,1332.14,165.59,592.22,947.07,0,0,-248.19,86.23
2025-03-29T02:00:00+03:00,02:00,30791.65,5510.05,4839.53,3887.0,4115.49,5846.47,3631.56,0.0,93.64,1341.48,163.38,601.18,972.87,0,0,-295.78,84.78
2025-03-29T03:00:00+03:00,03:00,30281.09,5314.61,4475.88,3778.81,4116.79,5860.89,3777.39,0.0,93.52,1346.27,165.59,601.66,979.4,0,0,-314.44,84.72
2025-03-29T04:00:00+03:00,04:00,30215.25,5169.4,4736.73,3511.23,4183.31,5848.1,3840.0,0.11,93.0,1337.21,163.38,595.41,982.43,0,0,-327.23,82.17
2025-03-29T05:00:00+03:00,05:00,29374.87,4995.02,4180.66,3492.15,4155.45,5845.33,3922.25,3.15,92.31,1336.8,163.38,595.6,986.44,0,0,-475.57,81.9
2025-03-29T06:00:00+03:00,06:00,26678.79,3891.97,3013.47,3318.52,4059.25,5604.36,3960.93,33.82,90.63,1335.85,161.17,590.52,981.05,0,0,-442.83,80.08
2025-03-29T07:00:00+03:00,07:00,23748.94,1743.39,2661.06,3131.41,3934.16,5011.4,4036.27,417.59,87.45,1336.65,163.38,604.39,983.34,0,0,-443.39,81.84
2025-03-29T08:00:00+03:00,08:00,22087.45,1377.46,2747.3,2663.73,3411.54,4130.42,3865.44,1161.43,82.06,1327.03,163.38,430.75,946.07,0,0,-301.28,82.12
2025-03-29T09:00:00+03:00,09:00,21211.47,1180.39,2902.67,2625.11,2755.36,4233.15,3581.29,1453.91,85.58,1316.5,163.38,297.04,948.58,0,0,-412.82,81.33
2025-03-29T10:00:00+03:00,10:00,21001.8,1359.33,3057.57,2698.33,2408.12,3683.82,3681.35,1685.43,86.25,1304.1,163.38,300.65,953.31,0,0,-460.2,80.36
2025-03-29T11:00:00+03:00,11:00,20996.01,1228.88,2867.67,2670.55,2344.96,3497.72,4143.26,1865.85,81.82,1290.72,161.17,296.72,963.39,0,0,-495.37,78.67
2025-03-29T12:00:00+03:00,12:00,20754.01,1260.2,2591.86,2508.59,2406.34,3430.88,4293.04,1963.78,84.4,1291.27,165.59,288.09,972.78,0,0,-585.09,82.28
2025-03-29T13:00:00+03:00,13:00,20934.45,1359.43,2724.83,2371.76,2459.11,3265.43,4541.93,1907.96,84.14,1294.8,161.17,308.63,960.87,0,0,-589.02,83.41
2025-03-29T14:00:00+03:00,14:00,21593.02,1473.6,2782.27,2357.26,2482.81,3496.97,4768.84,1920.39,84.77,1305.81,163.38,316.32,937.89,0,0,-584.19,86.9
2025-03-29T15:00:00+03:00,15:00,21970.59,1665.46,2755.05,2310.04,2850.45,3585.75,4743.79,1773.39,84.86,1305.88,165.59,300.63,973.81,0,0,-632.75,88.64
2025-03-29T16:00:00+03:00,16:00,24371.8,1864.73,4361.57,2335.45,3187.8,3933.67,4787.83,1580.43,77.9,1306.41,163.38,301.13,995.3,0,0,-615.08,91.28
2025-03-29T17:00:00+03:00,17:00,28461.4,2741.0,5468.09,2421.3,3841.33,5375.92,5091.07,1094.78,88.28,1310.45,161.17,304.57,996.07,0,0,-526.37,93.74
2025-03-29T18:00:00+03:00,18:00,32658.57,4915.35,7247.98,2674.45,4212.81,5984.54,4974.51,199.53,95.8,1319.51,165.59,290.69,1009.23,0,0,-525.81,94.39
2025-03-29T19:00:00+03:00,19:00,33460.92,5763.54,7315.35,2853.45,4244.53,6022.06,4783.72,0.65,92.59,1328.05,163.38,302.96,1012.72,0,0,-515.24,93.16
2025-03-29T20:00:00+03:00,20:00,34372.49,5937.6,8365.79,2888.46,4356.17,5998.58,4383.14,0.0,93.24,1338.98,163.38,293.08,1016.63,0,0,-556.44,93.88
2025-03-29T21:00:00+03:00,21:00,33587.72,5746.05,8438.41,2885.35,4385.58,5723.14,3875.02,0.0,92.82,1347.79,163.38,303.4,1023.58,0,0,-487.76,90.96
2025-03-29T22:00:00+03:00,22:00,32654.9,5676.23,7920.28,2877.08,4189.83,5564.02,3732.74,0.0,92.95,1345.33,163.38,294.47,1016.33,0,0,-309.56,91.82
2025-03-29T23:00:00+03:00,23:00,31424.05,4993.25,7831.43,2889.33,4021.1,5318.03,3731.0,0.0,92.43,1339.48,165.59,283.44,995.28,0,0,-328.93,92.62
2025-03-30T00:00:00+03:00,00:00,29737.63,3052.63,8211.98,2903.68,4000.36,5400.59,3443.15,0.0,91.58,1354.49,163.38,287.88,1003.85,0,0,-272.57,96.63
2025-03-30T01:00:00+03:00,01:00,27303.56,1756.37,7395.09,2837.19,3987.16,5323.42,3267.49,0.0,91.65,1360.44,158.96,292.5,1007.84,0,0,-267.4,92.85
2025-03-30T02:00:00+03:00,02:00,25372.1,1748.9,5759.09,2851.4,3991.41,5331.45,3012.37,0.0,91.99,1362.0,163.38,289.43,1008.74,0,0,-331.95,93.89
2025-03-30T03:00:00+03:00,03:00,23950.43,1685.3,4382.68,2862.5,3881.75,5376.59,3017.39,0.0,92.28,1361.8,163.38,300.31,1006.15,0,0,-274.41,94.71
2025-03-30T04:00:00+03:00,04:00,23430.43,1771.52,3838.09,2851.99,3837.02,5405.99,2977.21,0.14,91.2,1364.28,163.38,290.75,1010.74,0,0,-263.0,91.12
2025-03-30T05:00:00+03:00,05:00,23672.02,2037.26,4343.81,2840.61,3806.2,5455.82,2521.69,5.34,91.66,1365.84,161.17,289.29,1008.89,0,0,-343.73,88.17
2025-03-30T06:00:00+03:00,06:00,24135.53,2005.65,4923.37,2866.16,3887.66,5422.03,2347.89,43.13,89.04,1366.04,161.17,290.71,996.66,0,0,-357.78,93.8
2025-03-30T07:00:00+03:00,07:00,23299.85,1720.44,4128.93,2832.23,3743.86,5384.96,2310.85,588.97,80.16,1362.35,163.38,288.23,991.88,0,0,-389.17,92.78
2025-03-30T08:00:00+03:00,08:00,21742.05,1582.9,3475.26,2813.26,3488.52,4074.92,2196.61,1573.23,70.51,1357.39,163.38,283.6,995.07,0,0,-420.05,87.45
2025-03-30T09:00:00+03:00,09:00,19885.15,1444.04,3054.62,2729.06,3375.03,2993.48,1855.63,1918.16,79.33,1346.57,161.17,297.88,973.51,0,0,-430.88,87.55
2025-03-30T10:00:00+03:00,10:00,18431.7,1012.17,2653.22,2729.63,3043.98,2773.18,1853.39,1994.71,79.4,1330.64,163.38,311.42,957.55,0,0,-556.0,85.03
2025-03-30T11:00:00+03:00,11:00,17751.03,929.02,2412.42,2653.29,2827.25,2609.71,1808.61,2045.62,81.27,1312.24,163.38,300.23,985.21,0,0,-468.51,91.29
2025-03-30T12:00:00+03:00,12:00,17259.75,915.43,1964.21,2702.7,2764.56,2582.32,1872.88,2041.88,83.23,1298.65,163.38,289.83,980.97,0,0,-491.39,91.1
2025-03-30T13:00:00+03:00,13:00,17219.04,936.18,1679.44,2562.93,2623.66,2600.04,2464.51,1915.85,81.39,1292.63,163.38,283.46,967.35,0,0,-440.05,88.27
2025-03-30T14:00:00+03:00,14:00,17077.21,1126.12,1699.38,2629.26,2471.85,2660.49,2619.57,1371.16,77.8,1296.56,163.38,297.98,948.99,0,0,-376.56,91.23
2025-03-30T15:00:00+03:00,15:00,18454.98,1320.9,1753.01,2606.67,2731.4,2931.74,3012.21,1517.68,76.82,1293.38,163.38,297.21,936.79,0,0,-279.55,93.34
2025-03-30T16:00:00+03:00,16:00,20422.31,1592.23,2054.45,2625.07,3425.3,3147.51,3561.07,1518.04,77.64,1267.12,163.38,298.33,960.53,0,0,-361.02,92.66
2025-03-30T17:00:00+03:00,17:00,22865.05,2987.84,3210.29,2766.76,3735.16,3634.65,3266.1,566.22,90.21,1296.78,163.38,293.73,977.25,0,0,-211.52,88.2
2025-03-30T18:00:00+03:00,18:00,25667.55,5568.43,3628.13,2756.31,4078.5,4188.96,2668.7,127.72,93.56,1305.22,163.38,307.32,987.66,0,0,-294.91,88.57
2025-03-30T19:00:00+03:00,19:00,28506.4,6113.44,5243.03,2743.74,4263.89,5425.46,2291.08,0.62,92.26,1321.51,167.8,306.52,980.56,0,0,-535.62,92.11
2025-03-30T20:00:00+03:00,20:00,27759.45,5922.98,5861.63,2763.62,4347.58,4211.04,2306.51,0.0,92.77,1333.89,163.38,310.09,975.91,0,0,-621.2,91.25
2025-03-30T21:00:00+03:00,21:00,28429.62,5776.27,5414.11,2786.0,4356.86,5460.89,2271.35,0.0,92.1,1340.64,163.38,299.25,967.61,0,0,-590.59,91.75
2025-03-30T22:00:00+03:00,22:00,28070.95,5670.97,5116.6,2745.51,4178.53,5458.21,2354.37,0.0,92.3,1338.28,154.55,307.99,981.71,0,0,-421.26,93.19
2025-03-30T23:00:00+03:00,23:00,27503.97,5197.25,5029.84,2741.01,4182.32,5492.4,2273.64,0.0,92.57,1351.58,147.93,302.54,994.7,0,0,-395.21,93.4
2025-03-31T00:00:00+03:00,00:00,26121.98,4150.81,4916.7,2695.76,4206.47,5443.4,2090.72,0.0,92.4,1349.48,163.08,307.89,986.02,0,0,-374.09,93.34
2025-03-31T01:00:00+03:00,01:00,24634.73,3370.51,4022.25,2782.3,4170.78,5405.8,2103.23,0.0,92.06,1349.99,161.17,324.53,981.54,0,0,-223.34,93.91
2025-03-31T02:00:00+03:00,02:00,23479.57,2458.16,3791.71,2716.1,4092.21,5381.49,2213.09,0.0,91.9,1349.2,165.59,310.97,978.43,0,0,-159.97,90.69
2025-03-31T03:00:00+03:00,03:00,22715.48,2148.19,3251.17,2648.85,4056.06,5474.01,2275.79,0.0,92.27,1359.71,165.59,309.6,985.02,0,0,-138.45,87.67
2025-03-31T04:00:00+03:00,04:00,22454.7,2175.88,3154.52,2651.05,4037.31,5468.44,2141.64,0.2,91.71,1361.06,163.38,295.69,975.78,0,0,-148.33,86.37
2025-03-31T05:00:00+03:00,05:00,22421.02,2262.01,3276.59,2677.49,4008.77,5470.21,2095.62,3.9,91.82,1363.87,161.17,307.14,982.88,0,0,-369.55,89.1
2025-03-31T06:00:00+03:00,06:00,21924.4,2264.35,2604.48,2713.74,3968.25,5534.15,2170.63,58.14,91.13,1364.09,161.17,320.13,982.74,0,0,-396.88,88.28
2025-03-31T07:00:00+03:00,07:00,19703.44,1843.02,1856.99,2666.04,3722.01,4145.28,2203.86,720.2,89.59,1362.35,165.59,307.88,966.15,0,0,-430.07,84.55
2025-03-31T08:00:00+03:00,08:00,17605.31,965.33,1467.66,2586.54,3406.67,2846.33,2038.94,1747.3,70.25,1350.85,163.38,312.52,976.84,0,0,-411.89,84.59
2025-03-31T09:00:00+03:00,09:00,16001.93,942.29,1462.25,2587.47,2692.92,2758.24,1840.5,1153.25,72.86,1323.0,161.17,304.31,973.87,0,0,-352.79,82.59
2025-03-31T10:00:00+03:00,10:00,15890.56,993.8,1701.94,2598.67,2322.71,2809.48,1775.76,1004.37,75.87,1303.23,163.38,307.77,978.42,0,0,-229.89,85.05
2025-03-31T11:00:00+03:00,11:00,16398.71,989.45,1721.47,2617.25,2125.45,2789.11,2013.37,1565.87,91.64,1274.42,161.17,314.14,961.52,0,0,-309.08,82.93
2025-03-31T12:00:00+03:00,12:00,17322.89,978.27,1818.83,2600.68,2513.27,2764.11,2461.23,1710.43,82.05,1258.6,161.17,318.82,959.68,0,0,-391.96,87.71
2025-03-31T13:00:00+03:00,13:00,18306.48,892.4,1692.28,2512.3,3023.85,2696.6,3250.15,1824.07,82.16,1263.75,163.38,310.63,963.58,0,0,-455.64,86.97
2025-03-31T14:00:00+03:00,14:00,18635.94,1071.65,1768.75,2571.87,2885.02,2924.61,3477.95,1499.71,83.32,1263.18,163.38,308.49,964.28,0,0,-428.66,82.39
2025-03-31T15:00:00+03:00,15:00,19758.76,1376.99,2154.34,2702.67,3464.39,3069.29,3391.86,1141.75,86.5,1264.22,165.59,315.72,971.06,0,0,-430.85,85.23
2025-03-31T16:00:00+03:00,16:00,21464.4,1548.21,3048.67,2877.21,3718.62,3210.25,3478.44,1174.99,84.43,1266.51,163.38,302.26,972.6,0,0,-465.37,84.2
2025-03-31T17:00:00+03:00,17:00,24283.32,2981.98,3710.46,2854.44,3947.79,3572.71,3924.15,685.51,91.86,1262.93,158.97,299.51,985.82,0,0,-272.6,79.79
2025-03-31T18:00:00+03:00,18:00,27373.3,4428.56,4928.34,2896.87,4191.83,4002.17,4164.87,148.32,92.68,1261.44,165.59,318.86,986.29,0,0,-294.04,81.52
2025-03-31T19:00:00+03:00,19:00,30329.52,4712.01,5798.84,2883.07,4349.4,5495.19,4552.63,0.63,91.81,1265.47,163.38,322.01,974.58,0,0,-364.25,84.75
2025-03-31T20:00:00+03:00,20:00,30685.46,3861.45,6271.11,2875.58,4413.47,5570.37,5172.14,0.0,92.07,1244.52,163.38,315.28,998.26,0,0,-380.51,88.34
2025-03-31T21:00:00+03:00,21:00,30050.63,3696.16,5754.67,2869.49,4474.21,5430.82,5237.47,0.0,92.0,1260.51,163.38,317.99,990.73,0,0,-321.07,84.27
2025-03-31T22:00:00+03:00,22:00,29247.54,3203.36,6239.33,2873.52,4306.59,4592.49,5333.99,0.0,92.28,1240.57,163.38,318.14,978.3,0,0,-183.88,89.47
2025-03-31T23:00:00+03:00,23:00,28355.46,2654.12,6364.59,2845.35,4181.47,4213.51,5567.89,0.0,90.72,1225.64,161.17,215.39,975.69,0,0,-229.22,89.14
